gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
27856,198611010SEA,NBA,0,1987,11/1/1986,2,0,SEA,Thunder,114,1473.6263,1480.6409,38.627983,SAC,Kings,103,1463.4738,1456.4592,H,W,0.6534161,NULL
27857,198611010UTA,NBA,0,1987,11/1/1986,2,0,UTA,Jazz,119,1497.7009,1503.1625,40.987747,POR,Trailblazers,110,1459.899,1454.4375,H,W,0.68852901,NULL
27857,198611010UTA,NBA,1,1987,11/1/1986,2,0,POR,Trailblazers,110,1459.899,1454.4375,35.903214,UTA,Jazz,119,1497.7009,1503.1625,A,L,0.31147099,NULL
27858,198611020CLE,NBA,0,1987,11/2/1986,2,0,CLE,Cavaliers,89,1449.6772,1439.7374,34.392845,CHI,Bulls,94,1444.5554,1454.4952,H,L,0.64682907,NULL
27858,198611020CLE,NBA,1,1987,11/2/1986,2,0,CHI,Bulls,94,1444.5554,1454.4952,35.909176,CLE,Cavaliers,89,1449.6772,1439.7374,A,W,0.35317093,NULL
27859,198611020PHI,NBA,0,1987,11/2/1986,2,0,PHI,Sixers,113,1592.2609,1578.0237,48.746162,ATL,Hawks,122,1574.949,1589.1862,H,L,0.66268927,NULL
27859,198611020PHI,NBA,1,1987,11/2/1986,2,0,ATL,Hawks,122,1574.949,1589.1862,49.868896,PHI,Sixers,113,1592.2609,1578.0237,A,W,0.33731073,NULL
27860,198611030GSW,NBA,0,1987,11/3/1986,3,0,GSW,Warriors,104,1459.6564,1463.5143,36.843159,NYK,Knicks,95,1350.9779,1347.12,H,W,0.76874703,NULL
27860,198611030GSW,NBA,1,1987,11/3/1986,3,0,NYK,Knicks,95,1350.9779,1347.12,25.438854,GSW,Warriors,104,1459.6564,1463.5143,A,L,0.23125297,NULL
27861,198611040ATL,NBA,1,1987,11/4/1986,3,0,MIL,Bucks,98,1636.078,1628.1571,53.670906,ATL,Hawks,107,1589.1862,1597.1071,A,L,0.42416096,NULL
27861,198611040ATL,NBA,0,1987,11/4/1986,3,0,ATL,Hawks,107,1589.1862,1597.1071,50.657322,MIL,Bucks,98,1636.078,1628.1571,H,W,0.57583904,NULL
27862,198611040CHI,NBA,0,1987,11/4/1986,3,0,CHI,Bulls,111,1454.4952,1459.1215,36.387646,SAS,Spurs,104,1412.4092,1407.783,H,W,0.69379318,NULL
27862,198611040CHI,NBA,1,1987,11/4/1986,3,0,SAS,Spurs,104,1412.4092,1407.783,31.177528,CHI,Bulls,111,1454.4952,1459.1215,A,L,0.30620682,NULL
27863,198611040DAL,NBA,1,1987,11/4/1986,3,0,LAC,Clippers,86,1427.8279,1419.4233,32.336399,DAL,Mavericks,118,1551.5917,1559.9962,A,L,0.21617663,NULL
27863,198611040DAL,NBA,0,1987,11/4/1986,3,0,DAL,Mavericks,118,1551.5917,1559.9962,46.907944,LAC,Clippers,86,1427.8279,1419.4233,H,W,0.78382337,NULL
27864,198611040DEN,NBA,1,1987,11/4/1986,4,0,NYK,Knicks,103,1347.12,1343.049,25.074785,DEN,Nuggets,118,1507.4119,1511.4829,A,L,0.18267018,NULL
27864,198611040DEN,NBA,0,1987,11/4/1986,3,0,DEN,Nuggets,118,1507.4119,1511.4829,41.860397,NYK,Knicks,103,1347.12,1343.049,H,W,0.81732982,NULL
27865,198611040IND,NBA,0,1987,11/4/1986,3,0,IND,Pacers,125,1436.7507,1444.0643,34.835701,PHI,Sixers,121,1578.0237,1570.7101,H,W,0.44088128,NULL
27865,198611040IND,NBA,1,1987,11/4/1986,3,0,PHI,Sixers,121,1578.0237,1570.7101,48.003845,IND,Pacers,125,1436.7507,1444.0643,A,L,0.55911875,NULL
27866,198611040PHO,NBA,1,1987,11/4/1986,3,0,POR,Trailblazers,120,1454.4375,1449.0146,35.34417,PHO,Suns,126,1442.847,1448.2699,A,L,0.37544525,NULL
27866,198611040PHO,NBA,0,1987,11/4/1986,3,0,PHO,Suns,126,1442.847,1448.2699,35.267555,POR,Trailblazers,120,1454.4375,1449.0146,H,W,0.62455475,NULL
27867,198611040SAC,NBA,0,1987,11/4/1986,3,0,SAC,Kings,84,1456.4592,1445.4263,34.975407,HOU,Rockets,100,1618.3748,1629.4077,H,L,0.4118278,NULL
27867,198611040SAC,NBA,1,1987,11/4/1986,2,0,HOU,Rockets,100,1618.3748,1629.4077,53.789444,SAC,Kings,84,1456.4592,1445.4263,A,W,0.5881722,NULL
27868,198611040SEA,NBA,1,1987,11/4/1986,2,0,LAL,Lakers,110,1604.4047,1616.1644,52.522549,SEA,Thunder,96,1480.6409,1468.8811,A,W,0.53414559,NULL
27868,198611040SEA,NBA,0,1987,11/4/1986,3,0,SEA,Thunder,96,1480.6409,1468.8811,37.40107,LAL,Lakers,110,1604.4047,1616.1644,H,L,0.46585438,NULL
27869,198611040WSB,NBA,0,1987,11/4/1986,3,0,WSB,Wizards,102,1468.9086,1471.5883,37.683018,NJN,Nets,101,1467.6992,1465.0195,H,W,0.64166725,NULL
27869,198611040WSB,NBA,1,1987,11/4/1986,3,0,NJN,Nets,101,1467.6992,1465.0195,36.999489,WSB,Wizards,102,1468.9086,1471.5883,A,L,0.35833275,NULL
27870,198611050BOS,NBA,1,1987,11/5/1986,4,0,IND,Pacers,102,1444.0643,1440.5549,34.476398,BOS,Celtics,133,1721.8563,1725.3657,A,L,0.10204136,NULL
27870,198611050BOS,NBA,0,1987,11/5/1986,3,0,BOS,Celtics,133,1721.8563,1725.3657,62.075241,IND,Pacers,102,1444.0643,1440.5549,H,W,0.89795864,NULL
27871,198611050DET,NBA,1,1987,11/5/1986,4,0,WSB,Wizards,85,1471.5883,1461.2905,36.612431,DET,Pistons,109,1512.4882,1522.7859,A,L,0.30765933,NULL
27871,198611050DET,NBA,0,1987,11/5/1986,3,0,DET,Pistons,109,1512.4882,1522.7859,43.044456,WSB,Wizards,85,1471.5883,1461.2905,H,W,0.69234067,NULL
27872,198611050GSW,NBA,1,1987,11/5/1986,4,0,POR,Trailblazers,92,1449.0146,1442.5322,34.678719,GSW,Warriors,102,1463.5143,1469.9967,A,L,0.34093893,NULL
27872,198611050GSW,NBA,0,1987,11/5/1986,4,0,GSW,Warriors,102,1463.5143,1469.9967,37.51722,POR,Trailblazers,92,1449.0146,1442.5322,H,W,0.65906107,NULL
27873,198611050NJN,NBA,0,1987,11/5/1986,4,0,NJN,Nets,103,1465.0195,1449.1641,35.359547,SAS,Spurs,112,1407.783,1423.6384,H,L,0.71200186,NULL
27873,198611050NJN,NBA,1,1987,11/5/1986,4,0,SAS,Spurs,112,1407.783,1423.6384,32.759747,NJN,Nets,103,1465.0195,1449.1641,A,W,0.28799814,NULL
27874,198611050PHI,NBA,1,1987,11/5/1986,4,0,MIL,Bucks,101,1628.1571,1621.5903,53.044678,PHI,Sixers,107,1570.7101,1577.2769,A,L,0.43906569,NULL
27874,198611050PHI,NBA,0,1987,11/5/1986,4,0,PHI,Sixers,107,1570.7101,1577.2769,48.670593,MIL,Bucks,101,1628.1571,1621.5903,H,W,0.56093431,NULL
27875,198611050UTA,NBA,1,1987,11/5/1986,3,0,CLE,Cavaliers,95,1439.7374,1432.7562,33.681686,UTA,Jazz,111,1503.1625,1510.1437,A,L,0.28074884,NULL
27875,198611050UTA,NBA,0,1987,11/5/1986,3,0,UTA,Jazz,111,1503.1625,1510.1437,41.719971,CLE,Cavaliers,95,1439.7374,1432.7562,H,W,0.71925116,NULL
27876,198611060DEN,NBA,0,1987,11/6/1986,4,0,DEN,Nuggets,135,1511.4829,1520.0051,42.753395,UTA,Jazz,121,1510.1437,1501.6215,H,W,0.64183915,NULL
27876,198611060DEN,NBA,1,1987,11/6/1986,4,0,UTA,Jazz,121,1510.1437,1501.6215,40.826103,DEN,Nuggets,135,1511.4829,1520.0051,A,L,0.35816085,NULL
27877,198611060HOU,NBA,0,1987,11/6/1986,3,0,HOU,Rockets,97,1629.4077,1610.2501,51.948769,LAC,Clippers,104,1419.4233,1438.5809,H,L,0.85624099,NULL
27877,198611060HOU,NBA,1,1987,11/6/1986,4,0,LAC,Clippers,104,1419.4233,1438.5809,34.274738,HOU,Rockets,97,1629.4077,1610.2501,A,W,0.14375901,NULL
27878,198611060SAC,NBA,0,1987,11/6/1986,4,0,SAC,Kings,95,1445.4263,1425.397,32.93692,NYK,Knicks,106,1343.049,1363.0782,H,L,0.762236,NULL
27878,198611060SAC,NBA,1,1987,11/6/1986,5,0,NYK,Knicks,106,1343.049,1363.0782,26.8934,SAC,Kings,95,1445.4263,1425.397,A,W,0.237764,NULL
27879,198611060SEA,NBA,0,1987,11/6/1986,4,0,SEA,Thunder,124,1468.8811,1450.2181,35.468063,DAL,Mavericks,147,1559.9962,1578.6592,H,L,0.51278359,NULL
27879,198611060SEA,NBA,1,1987,11/6/1986,4,0,DAL,Mavericks,147,1559.9962,1578.6592,48.810421,SEA,Thunder,124,1468.8811,1450.2181,A,W,0.48721641,NULL
27880,198611070ATL,NBA,1,1987,11/7/1986,4,0,PHO,Suns,86,1448.2699,1443.0044,34.727077,ATL,Hawks,106,1597.1071,1602.3726,A,L,0.19272161,NULL
27880,198611070ATL,NBA,0,1987,11/7/1986,4,0,ATL,Hawks,106,1597.1071,1602.3726,51.177326,PHO,Suns,86,1448.2699,1443.0044,H,W,0.80727839,NULL
27881,198611070DET,NBA,1,1987,11/7/1986,4,0,CHI,Bulls,109,1459.1215,1455.286,35.990868,DET,Pistons,115,1522.7859,1526.6213,A,L,0.28047067,NULL
27881,198611070DET,NBA,0,1987,11/7/1986,4,0,DET,Pistons,115,1522.7859,1526.6213,43.445568,CHI,Bulls,109,1459.1215,1455.286,H,W,0.71952933,NULL
27882,198611070GSW,NBA,0,1987,11/7/1986,5,0,GSW,Warriors,114,1469.9967,1463.7506,36.867695,CLE,Cavaliers,115,1432.7562,1439.0023,H,L,0.68783557,NULL
27882,198611070GSW,NBA,1,1987,11/7/1986,4,0,CLE,Cavaliers,115,1432.7562,1439.0023,34.31776,GSW,Warriors,114,1469.9967,1463.7506,A,W,0.31216443,NULL
27883,198611070LAL,NBA,1,1987,11/7/1986,5,0,DEN,Nuggets,116,1520.0051,1512.6097,41.978535,LAL,Lakers,138,1616.1644,1623.5598,A,L,0.24431175,NULL
27883,198611070LAL,NBA,0,1987,11/7/1986,3,0,LAL,Lakers,138,1616.1644,1623.5598,53.233158,DEN,Nuggets,116,1520.0051,1512.6097,H,W,0.75568825,NULL
27884,198611070NJN,NBA,0,1987,11/7/1986,5,0,NJN,Nets,94,1449.1641,1436.4365,34.056053,MIL,Bucks,115,1621.5903,1634.3179,H,L,0.3972542,NULL
27884,198611070NJN,NBA,1,1987,11/7/1986,5,0,MIL,Bucks,115,1621.5903,1634.3179,54.252541,NJN,Nets,94,1449.1641,1436.4365,A,W,0.60274577,NULL
27885,198611070PHI,NBA,1,1987,11/7/1986,5,0,SAS,Spurs,97,1423.6384,1419.0488,32.298874,PHI,Sixers,114,1577.2769,1581.8665,A,L,0.18845814,NULL
27885,198611070PHI,NBA,0,1987,11/7/1986,5,0,PHI,Sixers,114,1577.2769,1581.8665,49.134129,SAS,Spurs,97,1423.6384,1419.0488,H,W,0.81154186,NULL
27886,198611070POR,NBA,1,1987,11/7/1986,5,0,DAL,Mavericks,113,1578.6592,1569.0985,47.839615,POR,Trailblazers,120,1442.5322,1452.0929,A,L,0.5518043,NULL
27886,198611070POR,NBA,0,1987,11/7/1986,5,0,POR,Trailblazers,120,1442.5322,1452.0929,35.661259,DAL,Mavericks,113,1578.6592,1569.0985,H,W,0.4481957,NULL
27887,198611070WSB,NBA,1,1987,11/7/1986,4,0,BOS,Celtics,88,1725.3657,1727.7576,62.259262,WSB,Wizards,86,1461.2905,1458.8987,A,W,0.72000629,NULL
27887,198611070WSB,NBA,0,1987,11/7/1986,5,0,WSB,Wizards,86,1461.2905,1458.8987,36.364574,BOS,Celtics,88,1725.3657,1727.7576,H,L,0.27999371,NULL
27888,198611080ATL,NBA,1,1987,11/8/1986,6,0,WSB,Wizards,91,1458.8987,1453.6707,35.824036,ATL,Hawks,110,1602.3726,1607.6006,A,L,0.19757056,NULL
27888,198611080ATL,NBA,0,1987,11/8/1986,5,0,ATL,Hawks,110,1602.3726,1607.6006,51.690197,WSB,Wizards,91,1458.8987,1453.6707,H,W,0.80242944,NULL
27889,198611080CHI,NBA,0,1987,11/8/1986,5,0,CHI,Bulls,101,1455.286,1459.7262,36.450287,PHO,Suns,96,1443.0044,1438.5642,H,W,0.65618634,NULL
27889,198611080CHI,NBA,1,1987,11/8/1986,5,0,PHO,Suns,96,1443.0044,1438.5642,34.273033,CHI,Bulls,101,1455.286,1459.7262,A,L,0.34381366,NULL
27890,198611080HOU,NBA,1,1987,11/8/1986,5,0,SAC,Kings,90,1425.397,1422.317,32.626827,HOU,Rockets,102,1610.2501,1613.3301,A,L,0.16249955,NULL
27890,198611080HOU,NBA,0,1987,11/8/1986,4,0,HOU,Rockets,102,1610.2501,1613.3301,52.248165,SAC,Kings,90,1425.397,1422.317,H,W,0.83750045,NULL
27891,198611080IND,NBA,0,1987,11/8/1986,5,0,IND,Pacers,130,1440.5549,1454.7382,35.934265,SAS,Spurs,97,1419.0488,1404.8656,H,W,0.66806477,NULL
27891,198611080IND,NBA,1,1987,11/8/1986,6,0,SAS,Spurs,97,1419.0488,1404.8656,30.889595,IND,Pacers,130,1440.5549,1454.7382,A,L,0.33193523,NULL
27892,198611080LAC,NBA,0,1987,11/8/1986,5,0,LAC,Clippers,93,1438.5809,1426.8895,33.08754,CLE,Cavaliers,100,1439.0023,1450.6937,H,L,0.63950598,NULL
27892,198611080LAC,NBA,1,1987,11/8/1986,5,0,CLE,Cavaliers,100,1439.0023,1450.6937,35.517048,LAC,Clippers,93,1438.5809,1426.8895,A,W,0.36049402,NULL
27893,198611080MIL,NBA,0,1987,11/8/1986,6,0,MIL,Bucks,103,1634.3179,1639.4412,54.731743,DET,Pistons,89,1526.6213,1521.498,H,W,0.76774067,NULL
27893,198611080MIL,NBA,1,1987,11/8/1986,5,0,DET,Pistons,89,1526.6213,1521.498,42.909683,MIL,Bucks,103,1634.3179,1639.4412,A,L,0.23225933,NULL
27894,198611080SEA,NBA,1,1987,11/8/1986,6,0,NYK,Knicks,102,1363.0782,1360.6078,26.665436,SEA,Thunder,105,1450.2181,1452.6886,A,L,0.25402415,NULL
27894,198611080SEA,NBA,0,1987,11/8/1986,5,0,SEA,Thunder,105,1450.2181,1452.6886,35.722698,NYK,Knicks,102,1363.0782,1360.6078,H,W,0.74597585,NULL
27895,198611090LAL,NBA,1,1987,11/9/1986,7,0,NYK,Knicks,88,1360.6078,1357.5233,26.382225,LAL,Lakers,111,1623.5598,1626.6443,A,L,0.11013919,NULL
27895,198611090LAL,NBA,0,1987,11/9/1986,4,0,LAL,Lakers,111,1623.5598,1626.6443,53.527203,NYK,Knicks,88,1360.6078,1357.5233,H,W,0.88986081,NULL
27896,198611090POR,NBA,1,1987,11/9/1986,6,0,PHI,Sixers,125,1581.8665,1588.7737,49.827644,POR,Trailblazers,119,1452.0929,1445.1857,A,W,0.54274303,NULL
27896,198611090POR,NBA,0,1987,11/9/1986,6,0,POR,Trailblazers,119,1452.0929,1445.1857,34.950714,PHI,Sixers,125,1581.8665,1588.7737,H,L,0.45725697,NULL
27897,198611110CHI,NBA,0,1987,11/11/1986,6,0,CHI,Bulls,112,1459.7262,1465.4385,37.043022,ATL,Hawks,110,1607.6006,1601.8883,H,W,0.43153599,NULL
27897,198611110CHI,NBA,1,1987,11/11/1986,6,0,ATL,Hawks,110,1607.6006,1601.8883,51.129642,CHI,Bulls,112,1459.7262,1465.4385,A,L,0.56846404,NULL
27898,198611110HOU,NBA,1,1987,11/11/1986,7,0,SAS,Spurs,95,1404.8656,1400.928,30.502647,HOU,Rockets,116,1613.3301,1617.2677,A,L,0.14483935,NULL
27898,198611110HOU,NBA,0,1987,11/11/1986,5,0,HOU,Rockets,116,1613.3301,1617.2677,52.629051,SAS,Spurs,95,1404.8656,1400.928,H,W,0.85516065,NULL
27899,198611110LAC,NBA,1,1987,11/11/1986,6,0,DEN,Nuggets,112,1512.6097,1507.3093,41.422718,LAC,Clippers,115,1426.8895,1432.1899,A,L,0.47946131,NULL
27899,198611110LAC,NBA,0,1987,11/11/1986,6,0,LAC,Clippers,115,1426.8895,1432.1899,33.624195,DEN,Nuggets,112,1512.6097,1507.3093,H,W,0.52053869,NULL
27900,198611110MIL,NBA,0,1987,11/11/1986,7,0,MIL,Bucks,102,1639.4412,1641.8463,54.955269,IND,Pacers,94,1454.7382,1452.333,H,W,0.83738279,NULL
27900,198611110MIL,NBA,1,1987,11/11/1986,6,0,IND,Pacers,94,1454.7382,1452.333,35.68602,MIL,Bucks,102,1639.4412,1641.8463,A,L,0.16261721,NULL
27901,198611110NJN,NBA,0,1987,11/11/1986,6,0,NJN,Nets,114,1436.4365,1447.645,35.203304,BOS,Celtics,110,1727.7576,1716.5491,H,W,0.24949032,NULL
27901,198611110NJN,NBA,1,1987,11/11/1986,5,0,BOS,Celtics,110,1727.7576,1716.5491,61.386917,NJN,Nets,114,1436.4365,1447.645,A,L,0.75050968,NULL
27902,198611110NYK,NBA,0,1987,11/11/1986,8,0,NYK,Knicks,111,1357.5233,1364.7252,27.045929,PHO,Suns,105,1438.5642,1431.3623,H,W,0.52725732,NULL
27902,198611110NYK,NBA,1,1987,11/11/1986,6,0,PHO,Suns,105,1438.5642,1431.3623,33.540218,NYK,Knicks,111,1357.5233,1364.7252,A,L,0.47274268,NULL
27903,198611110POR,NBA,0,1987,11/11/1986,7,0,POR,Trailblazers,126,1445.1857,1456.1931,36.084625,GSW,Warriors,108,1463.7506,1452.7432,H,W,0.61509448,NULL
27903,198611110POR,NBA,1,1987,11/11/1986,6,0,GSW,Warriors,108,1463.7506,1452.7432,35.728329,POR,Trailblazers,126,1445.1857,1456.1931,A,L,0.38490552,NULL
27904,198611110SAC,NBA,0,1987,11/11/1986,6,0,SAC,Kings,119,1422.317,1427.62,33.161335,CLE,Cavaliers,114,1450.6937,1445.3907,H,W,0.6016385,NULL
27904,198611110SAC,NBA,1,1987,11/11/1986,6,0,CLE,Cavaliers,114,1450.6937,1445.3907,34.97176,SAC,Kings,119,1422.317,1427.62,A,L,0.3983615,NULL
27905,198611110SEA,NBA,1,1987,11/11/1986,7,0,PHI,Sixers,121,1588.7737,1596.1042,50.557907,SEA,Thunder,114,1452.6886,1445.358,A,W,0.5517447,NULL
27905,198611110SEA,NBA,0,1987,11/11/1986,6,0,SEA,Thunder,114,1452.6886,1445.358,34.968403,PHI,Sixers,121,1588.7737,1596.1042,H,L,0.44825533,NULL
27906,198611110UTA,NBA,0,1987,11/11/1986,5,0,UTA,Jazz,104,1501.6215,1505.1932,41.200764,DAL,Mavericks,103,1569.0985,1565.5267,H,W,0.54666805,NULL
27906,198611110UTA,NBA,1,1987,11/11/1986,6,0,DAL,Mavericks,103,1569.0985,1565.5267,47.474831,UTA,Jazz,104,1501.6215,1505.1932,A,L,0.45333195,NULL
27907,198611120BOS,NBA,1,1987,11/12/1986,8,0,MIL,Bucks,116,1641.8463,1637.5793,54.558079,BOS,Celtics,124,1716.5491,1720.816,A,L,0.26782811,NULL
27907,198611120BOS,NBA,0,1987,11/12/1986,6,0,BOS,Celtics,124,1716.5491,1720.816,61.722004,MIL,Bucks,116,1641.8463,1637.5793,H,W,0.73217189,NULL
27908,198611120DAL,NBA,1,1987,11/12/1986,6,0,HOU,Rockets,85,1617.2677,1599.5623,50.900211,DAL,Mavericks,114,1565.5267,1583.2322,A,L,0.4309929,NULL
27908,198611120DAL,NBA,0,1987,11/12/1986,7,0,DAL,Mavericks,114,1565.5267,1583.2322,49.271652,HOU,Rockets,85,1617.2677,1599.5623,H,W,0.5690071,NULL
27909,198611120DEN,NBA,1,1987,11/12/1986,7,0,SAC,Kings,110,1427.62,1435.9465,34.006138,DEN,Nuggets,108,1507.3093,1498.9828,A,W,0.26223683,NULL
27909,198611120DEN,NBA,0,1987,11/12/1986,7,0,DEN,Nuggets,108,1507.3093,1498.9828,40.549332,SAC,Kings,110,1427.62,1435.9465,H,L,0.73776317,NULL
27910,198611120DET,NBA,0,1987,11/12/1986,6,0,DET,Pistons,108,1521.498,1525.4504,43.323162,PHO,Suns,100,1431.3623,1427.4099,H,W,0.74922991,NULL
27910,198611120DET,NBA,1,1987,11/12/1986,7,0,PHO,Suns,100,1431.3623,1427.4099,33.140106,DET,Pistons,108,1521.498,1525.4504,A,L,0.25077009,NULL
27911,198611120LAL,NBA,1,1987,11/12/1986,7,0,SEA,Thunder,97,1445.358,1440.1837,34.43845,LAL,Lakers,122,1626.6443,1631.8186,A,L,0.1653133,NULL
27911,198611120LAL,NBA,0,1987,11/12/1986,5,0,LAL,Lakers,122,1626.6443,1631.8186,54.017284,SEA,Thunder,97,1445.358,1440.1837,H,W,0.8346867,NULL
27912,198611120WSB,NBA,1,1987,11/12/1986,7,0,CHI,Bulls,99,1465.4385,1462.0474,36.690926,WSB,Wizards,101,1453.6707,1457.0618,A,L,0.37568474,NULL
27912,198611120WSB,NBA,0,1987,11/12/1986,7,0,WSB,Wizards,101,1453.6707,1457.0618,36.174458,CHI,Bulls,99,1465.4385,1462.0474,H,W,0.62431526,NULL
27913,198611130GSW,NBA,1,1987,11/13/1986,8,0,PHI,Sixers,104,1596.1042,1585.5309,49.502686,GSW,Warriors,112,1452.7432,1463.3165,A,L,0.56207967,NULL
27913,198611130GSW,NBA,0,1987,11/13/1986,7,0,GSW,Warriors,112,1452.7432,1463.3165,36.822628,PHI,Sixers,104,1596.1042,1585.5309,H,W,0.43792036,NULL
27914,198611130NJN,NBA,0,1987,11/13/1986,7,0,NJN,Nets,117,1447.645,1439.9731,34.416931,IND,Pacers,120,1452.333,1460.0049,H,L,0.63382465,NULL
27914,198611130NJN,NBA,1,1987,11/13/1986,7,0,IND,Pacers,120,1452.333,1460.0049,36.479164,NJN,Nets,117,1447.645,1439.9731,A,W,0.36617535,NULL
27915,198611130SAS,NBA,1,1987,11/13/1986,7,0,CLE,Cavaliers,102,1445.3907,1435.5187,33.962574,SAS,Spurs,115,1400.928,1410.8,A,L,0.42074937,NULL
27915,198611130SAS,NBA,0,1987,11/13/1986,8,0,SAS,Spurs,115,1400.928,1410.8,31.476391,CLE,Cavaliers,102,1445.3907,1435.5187,H,W,0.57925063,NULL
27916,198611130UTA,NBA,1,1987,11/13/1986,7,0,LAC,Clippers,113,1432.1899,1425.2483,32.921928,UTA,Jazz,130,1505.1932,1512.1349,A,L,0.26975083,NULL
27916,198611130UTA,NBA,0,1987,11/13/1986,6,0,UTA,Jazz,130,1505.1932,1512.1349,41.928753,LAC,Clippers,113,1432.1899,1425.2483,H,W,0.73024917,NULL
27917,198611140CHI,NBA,1,1987,11/14/1986,7,0,BOS,Celtics,110,1720.816,1726.7258,62.180027,CHI,Bulls,98,1462.0474,1456.1376,A,W,0.71380699,NULL
27917,198611140CHI,NBA,0,1987,11/14/1986,8,0,CHI,Bulls,98,1462.0474,1456.1376,36.07888,BOS,Celtics,110,1720.816,1726.7258,H,L,0.28619304,NULL
27918,198611140DEN,NBA,0,1987,11/14/1986,8,0,DEN,Nuggets,142,1498.9828,1504.9456,41.174782,DAL,Mavericks,138,1583.2322,1577.2694,H,W,0.52265143,NULL
27918,198611140DEN,NBA,1,1987,11/14/1986,8,0,DAL,Mavericks,138,1583.2322,1577.2694,48.669838,DEN,Nuggets,142,1498.9828,1504.9456,A,L,0.47734857,NULL
27919,198611140DET,NBA,1,1987,11/14/1986,7,0,ATL,Hawks,105,1601.8883,1609.5465,51.880192,DET,Pistons,100,1525.4504,1517.7922,A,W,0.46614325,NULL
27919,198611140DET,NBA,0,1987,11/14/1986,7,0,DET,Pistons,100,1525.4504,1517.7922,42.521645,ATL,Hawks,105,1601.8883,1609.5465,H,L,0.53385675,NULL
27920,198611140MIL,NBA,1,1987,11/14/1986,9,0,NYK,Knicks,103,1364.7252,1363.8237,26.962387,MIL,Bucks,106,1637.5793,1638.4808,A,L,0.10467553,NULL
27920,198611140MIL,NBA,0,1987,11/14/1986,9,0,MIL,Bucks,106,1637.5793,1638.4808,54.642235,NYK,Knicks,103,1364.7252,1363.8237,H,W,0.89532447,NULL
27921,198611140PHO,NBA,0,1987,11/14/1986,8,0,PHO,Suns,127,1427.4099,1454.1418,35.872684,PHI,Sixers,97,1585.5309,1558.799,H,W,0.4171288,NULL
27921,198611140PHO,NBA,1,1987,11/14/1986,9,0,PHI,Sixers,97,1585.5309,1558.799,46.784912,PHO,Suns,127,1427.4099,1454.1418,A,L,0.5828712,NULL
27922,198611140POR,NBA,1,1987,11/14/1986,8,0,LAC,Clippers,109,1425.2483,1419.2365,32.317673,POR,Trailblazers,119,1456.1931,1462.205,A,L,0.31999844,NULL
27922,198611140POR,NBA,0,1987,11/14/1986,8,0,POR,Trailblazers,119,1456.1931,1462.205,36.707275,LAC,Clippers,109,1425.2483,1419.2365,H,W,0.68000156,NULL
27923,198611150DAL,NBA,0,1987,11/15/1986,9,0,DAL,Mavericks,111,1577.2694,1581.7628,49.123684,CLE,Cavaliers,96,1435.5187,1431.0253,H,W,0.80085218,NULL
27923,198611150DAL,NBA,1,1987,11/15/1986,8,0,CLE,Cavaliers,96,1435.5187,1431.0253,33.506042,DAL,Mavericks,111,1577.2694,1581.7628,A,L,0.19914782,NULL
27924,198611150DET,NBA,1,1987,11/15/1986,8,0,BOS,Celtics,118,1726.7258,1732.1145,62.591476,DET,Pistons,111,1517.7922,1512.4036,A,W,0.65182531,NULL
27924,198611150DET,NBA,0,1987,11/15/1986,8,0,DET,Pistons,111,1517.7922,1512.4036,41.956921,BOS,Celtics,118,1726.7258,1732.1145,H,L,0.34817472,NULL
27925,198611150GSW,NBA,0,1987,11/15/1986,8,0,GSW,Warriors,121,1463.3165,1451.8201,35.633129,SEA,Thunder,127,1440.1837,1451.6802,H,L,0.67013806,NULL
27925,198611150GSW,NBA,1,1987,11/15/1986,8,0,SEA,Thunder,127,1440.1837,1451.6802,35.618706,GSW,Warriors,121,1463.3165,1451.8201,A,W,0.32986194,NULL
27926,198611150IND,NBA,0,1987,11/15/1986,8,0,IND,Pacers,104,1460.0049,1465.2754,37.026073,MIL,Bucks,103,1638.4808,1633.2103,H,W,0.38894621,NULL
27926,198611150IND,NBA,1,1987,11/15/1986,10,0,MIL,Bucks,103,1638.4808,1633.2103,54.148407,IND,Pacers,104,1460.0049,1465.2754,A,L,0.61105382,NULL
27927,198611150NJN,NBA,0,1987,11/15/1986,8,0,NJN,Nets,90,1439.9731,1427.9578,33.195477,ATL,Hawks,109,1609.5465,1621.5619,H,L,0.40119305,NULL
27927,198611150NJN,NBA,1,1987,11/15/1986,8,0,ATL,Hawks,109,1609.5465,1621.5619,53.04195,NJN,Nets,90,1439.9731,1427.9578,A,W,0.59880698,NULL
27928,198611150NYK,NBA,1,1987,11/15/1986,8,0,WSB,Wizards,97,1457.0618,1448.8571,35.327957,NYK,Knicks,104,1363.8237,1372.0284,A,L,0.49026996,NULL
27928,198611150NYK,NBA,0,1987,11/15/1986,10,0,NYK,Knicks,104,1363.8237,1372.0284,27.727524,WSB,Wizards,97,1457.0618,1448.8571,H,W,0.50973004,NULL
27929,198611150SAS,NBA,0,1987,11/15/1986,9,0,SAS,Spurs,109,1410.8,1400.5634,30.466915,PHO,Suns,116,1454.1418,1464.3785,H,L,0.58082253,NULL
27929,198611150SAS,NBA,1,1987,11/15/1986,9,0,PHO,Suns,116,1454.1418,1464.3785,36.932903,SAS,Spurs,109,1410.8,1400.5634,A,W,0.41917747,NULL
